ID,Make,Model,Year,Trim,Trim (description),Base MSRP,Body type,Length (in),Width (in),Height (in),Wheelbase (in),Curb weight (lbs),Cylinders,Engine size (l),Horsepower (HP),Horsepower (rpm),Torque (ft-lbs),Torque (rpm),Drive type,Transmission,Engine type,Fuel type,Fuel tank capacity (gal),EPA combined MPG,EPA city/highway MPG,Range in miles (city/hwy),Country of origin,Car classification,Platform code / generation number
100498008,Ford,F-150,2005,King Ranch,4dr SuperCrew King Ranch 4WD Styleside 5.5 ft. SB (5.4L 8cyl 4A),"$40,090",Truck (SuperCrew),224,78.9,76,138.5,5577,V8,5.4,300,5000,365,3750,four wheel drive,4-speed automatic,gas,regular unleaded,30,14,13/17 MPG,390/510 mi.,America/United States,Full-size pickup truck,11th gen
7878,Ford,F-150,2000,Work,Work 2dr Regular Cab SB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),207.3,79.3,72.5,119.9,3923,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,25,16,15/19 MPG,375.0/475.0 mi.,America/United States,Full-size pickup truck,10th gen
9767,Ford,F-150,2000,Work,Work 2dr Regular Cab LB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),225.8,79.3,72.5,138.5,4041,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,30,16,15/19 MPG,450.0/570.0 mi.,America/United States,Full-size pickup truck,10th gen
9772,Ford,F-150,2000,Work,Work 2dr Regular Cab 4WD LB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),225.8,79.5,75.5,138.8,4392,V6,4.2,205,4950,255,3700,four wheel drive,5-speed manual,gas,regular unleaded,30,15,13/17 MPG,390.0/510.0 mi.,America/United States,Full-size pickup truck,10th gen
9771,Ford,F-150,2000,Work,Work 2dr Regular Cab 4WD SB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),207.2,79.5,75.5,120.2,4299,V6,4.2,205,4950,255,3700,four wheel drive,5-speed manual,gas,regular unleaded,24.5,15,13/17 MPG,318.5/416.5 mi.,America/United States,Full-size pickup truck,10th gen
10040,Ford,F-150,2000,XL,XL 2dr Regular Cab SB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),207.3,79.3,72.5,119.9,3923,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,25,16,15/19 MPG,375.0/475.0 mi.,America/United States,Full-size pickup truck,10th gen
9768,Ford,F-150,2000,XL,XL 2dr Regular Cab LB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),225.8,79.3,72.5,138.5,4041,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,30,16,15/19 MPG,450.0/570.0 mi.,America/United States,Full-size pickup truck,10th gen
9769,Ford,F-150,2000,XL,XL 2dr Regular Cab SB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),207.3,79.3,72.5,119.9,3949,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,25,16,15/19 MPG,375.0/475.0 mi.,America/United States,Full-size pickup truck,10th gen
9777,Ford,F-150,2000,XL,XL 2dr Regular Cab 4WD SB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),207.2,79.5,75.5,120.2,4299,V6,4.2,205,4950,255,3700,four wheel drive,5-speed manual,gas,regular unleaded,24.5,15,13/17 MPG,318.5/416.5 mi.,America/United States,Full-size pickup truck,10th gen
9778,Ford,F-150,2000,XL,XL 2dr Regular Cab 4WD LB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),225.8,79.5,75.5,138.8,4392,V6,4.2,205,4950,255,3700,four wheel drive,5-speed manual,gas,regular unleaded,30,15,13/17 MPG,390.0/510.0 mi.,America/United States,Full-size pickup truck,10th gen
898,Ford,F-150,2000,XL,XL 2dr Regular Cab 4WD SB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),207.2,79.5,75.5,120.2,4325,V6,4.2,205,4950,255,3700,four wheel drive,5-speed manual,gas,regular unleaded,24.5,15,13/17 MPG,318.5/416.5 mi.,America/United States,Full-size pickup truck,10th gen
9774,Ford,F-150,2000,XLT,XLT 2dr Regular Cab SB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),207.3,79.3,72.5,119.9,3923,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,25,16,15/19 MPG,375.0/475.0 mi.,America/United States,Full-size pickup truck,10th gen
9776,Ford,F-150,2000,XLT,XLT 2dr Regular Cab LB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),225.8,79.3,72.5,138.5,4041,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,30,16,15/19 MPG,450.0/570.0 mi.,America/United States,Full-size pickup truck,10th gen
9780,Ford,F-150,2000,XLT,XLT 2dr Regular Cab SB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),207.3,79.3,72.5,119.9,3949,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,25,16,15/19 MPG,375.0/475.0 mi.,America/United States,Full-size pickup truck,10th gen
9785,Ford,F-150,2000,XLT,XLT 2dr Regular Cab 4WD SB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),207.2,79.5,75.5,120.2,4299,V6,4.2,205,4950,255,3700,four wheel drive,5-speed manual,gas,regular unleaded,24.5,15,13/17 MPG,318.5/416.5 mi.,America/United States,Full-size pickup truck,10th gen
9727,Ford,F-150,2000,XLT,XLT 2dr Regular Cab 4WD LB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),225.8,79.5,75.5,138.8,4392,V6,4.2,205,4950,255,3700,four wheel drive,5-speed manual,gas,regular unleaded,30,15,13/17 MPG,390.0/510.0 mi.,America/United States,Full-size pickup truck,10th gen
899,Ford,F-150,2000,XLT,XLT 2dr Regular Cab 4WD SB (4.2L 6cyl naturally aspired 5M),,Truck (Regular Cab),207.2,79.5,75.5,120.2,4325,V6,4.2,205,4950,255,3700,four wheel drive,5-speed manual,gas,regular unleaded,24.5,15,13/17 MPG,318.5/416.5 mi.,America/United States,Full-size pickup truck,10th gen
897,Ford,F-150,2000,Work,Work 4dr Extended Cab SB (4.2L 6cyl naturally aspired 5M),,Truck (Extended Cab),225.9,79.3,72.7,138.5,4204,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,25,16,15/19 MPG,375.0/475.0 mi.,America/United States,Full-size pickup truck,10th gen
9770,Ford,F-150,2000,Work,Work 4dr Extended Cab LB (4.2L 6cyl naturally aspired 5M),,Truck (Extended Cab),244.4,79.3,72.7,157.1,4381,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,30,16,15/19 MPG,450.0/570.0 mi.,America/United States,Full-size pickup truck,10th gen
9781,Ford,F-150,2000,Work,Work 4dr Extended Cab 4WD SB (4.6L 8cyl naturally aspired 5M),,Truck (Extended Cab),225.8,79.5,75.5,138.8,4611,V8,4.6,220,4500,290,3250,four wheel drive,5-speed manual,gas,regular unleaded,25,14,13/17 MPG,325.0/425.0 mi.,America/United States,Full-size pickup truck,10th gen
9782,Ford,F-150,2000,Work,Work 4dr Extended Cab 4WD LB (4.6L 8cyl naturally aspired 5M),,Truck (Extended Cab),244.4,79.5,75.5,157.4,4734,V8,4.6,220,4500,290,3250,four wheel drive,5-speed manual,gas,regular unleaded,30,14,13/17 MPG,390.0/510.0 mi.,America/United States,Full-size pickup truck,10th gen
9773,Ford,F-150,2000,XL,XL 4dr Extended Cab SB (4.2L 6cyl naturally aspired 5M),,Truck (Extended Cab),225.9,79.3,72.7,138.5,4204,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,25,16,15/19 MPG,375.0/475.0 mi.,America/United States,Full-size pickup truck,10th gen
9775,Ford,F-150,2000,XL,XL 4dr Extended Cab LB (4.2L 6cyl naturally aspired 5M),,Truck (Extended Cab),244.4,79.3,72.7,157.1,4381,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,30,16,15/19 MPG,450.0/570.0 mi.,America/United States,Full-size pickup truck,10th gen
9779,Ford,F-150,2000,XL,XL 4dr Extended Cab SB (4.2L 6cyl naturally aspired 5M),,Truck (Extended Cab),225.9,79.3,72.7,138.5,4229,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,25,16,15/19 MPG,375.0/475.0 mi.,America/United States,Full-size pickup truck,10th gen
9726,Ford,F-150,2000,XL,XL 4dr Extended Cab 4WD SB (4.6L 8cyl naturally aspired 5M),,Truck (Extended Cab),225.8,79.5,75.5,138.8,4611,V8,4.6,220,4500,290,3250,four wheel drive,5-speed manual,gas,regular unleaded,25,14,13/17 MPG,325.0/425.0 mi.,America/United States,Full-size pickup truck,10th gen
9729,Ford,F-150,2000,XL,XL 4dr Extended Cab 4WD LB (4.6L 8cyl naturally aspired 5M),,Truck (Extended Cab),244.4,79.5,75.5,157.4,4734,V8,4.6,220,4500,290,3250,four wheel drive,5-speed manual,gas,regular unleaded,30,14,13/17 MPG,390.0/510.0 mi.,America/United States,Full-size pickup truck,10th gen
9730,Ford,F-150,2000,XL,XL 4dr Extended Cab 4WD SB (4.6L 8cyl naturally aspired 5M),,Truck (Extended Cab),225.8,79.5,75.5,138.8,4636,V8,4.6,220,4500,290,3250,four wheel drive,5-speed manual,gas,regular unleaded,25,14,13/17 MPG,325.0/425.0 mi.,America/United States,Full-size pickup truck,10th gen
9784,Ford,F-150,2000,XLT,XLT 4dr Extended Cab LB (4.2L 6cyl naturally aspired 5M),,Truck (Extended Cab),244.4,79.3,72.7,157.1,4381,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,30,16,15/19 MPG,450.0/570.0 mi.,America/United States,Full-size pickup truck,10th gen
9783,Ford,F-150,2000,XLT,XLT 4dr Extended Cab SB (4.2L 6cyl naturally aspired 5M),,Truck (Extended Cab),225.9,79.3,72.7,138.5,4204,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,25,16,15/19 MPG,375.0/475.0 mi.,America/United States,Full-size pickup truck,10th gen
9728,Ford,F-150,2000,XLT,XLT 4dr Extended Cab SB (4.2L 6cyl naturally aspired 5M),,Truck (Extended Cab),225.9,79.3,72.7,138.5,4229,V6,4.2,205,4950,255,3700,rear wheel drive,5-speed manual,gas,regular unleaded,25,16,15/19 MPG,375.0/475.0 mi.,America/United States,Full-size pickup truck,10th gen
9732,Ford,F-150,2000,XLT,XLT 4dr Extended Cab 4WD SB (4.6L 8cyl naturally aspired 5M),,Truck (Extended Cab),225.8,79.5,75.5,138.8,4611,V8,4.6,220,4500,290,3250,four wheel drive,5-speed manual,gas,regular unleaded,25,14,13/17 MPG,325.0/425.0 mi.,America/United States,Full-size pickup truck,10th gen
9734,Ford,F-150,2000,XLT,XLT 4dr Extended Cab 4WD LB (4.6L 8cyl naturally aspired 5M),,Truck (Extended Cab),244.4,79.5,75.5,157.4,4734,V8,4.6,220,4500,290,3250,four wheel drive,5-speed manual,gas,regular unleaded,30,14,13/17 MPG,390.0/510.0 mi.,America/United States,Full-size pickup truck,10th gen
9736,Ford,F-150,2000,XLT,XLT 4dr Extended Cab 4WD SB (4.6L 8cyl naturally aspired 5M),,Truck (Extended Cab),225.8,79.5,75.5,138.8,4636,V8,4.6,220,4500,290,3250,four wheel drive,5-speed manual,gas,regular unleaded,25,14,13/17 MPG,325.0/425.0 mi.,America/United States,Full-size pickup truck,10th gen
9731,Ford,F-150,2000,Lariat,Lariat 4dr Extended Cab SB (4.6L 8cyl naturally aspired 4A),,Truck (Extended Cab),225.9,79.3,72.7,138.5,4466,V8,4.6,220,4500,290,3250,rear wheel drive,4-speed automatic,gas,regular unleaded,25,16,14/19 MPG,350.0/475.0 mi.,America/United States,Full-size pickup truck,10th gen
9733,Ford,F-150,2000,Lariat,Lariat 4dr Extended Cab LB (4.6L 8cyl naturally aspired 4A),,Truck (Extended Cab),244.4,79.3,72.7,157.1,4459,V8,4.6,220,4500,290,3250,rear wheel drive,4-speed automatic,gas,regular unleaded,30,16,14/19 MPG,420.0/570.0 mi.,America/United States,Full-size pickup truck,10th gen
9735,Ford,F-150,2000,Lariat,Lariat 4dr Extended Cab SB (4.6L 8cyl naturally aspired 4A),,Truck (Extended Cab),225.9,79.3,72.7,138.5,4307,V8,4.6,220,4500,290,3250,rear wheel drive,4-speed automatic,gas,regular unleaded,25,16,14/19 MPG,350.0/475.0 mi.,America/United States,Full-size pickup truck,10th gen
9738,Ford,F-150,2000,Lariat,Lariat 4dr Extended Cab 4WD LB (4.6L 8cyl naturally aspired 4A),,Truck (Extended Cab),244.4,79.5,75.5,157.4,4734,V8,4.6,220,4500,290,3250,four wheel drive,4-speed automatic,gas,regular unleaded,30,14,13/17 MPG,390.0/510.0 mi.,America/United States,Full-size pickup truck,10th gen
9739,Ford,F-150,2000,Lariat,Lariat 4dr Extended Cab 4WD SB (4.6L 8cyl naturally aspired 4A),,Truck (Extended Cab),225.8,79.5,75.5,138.8,4636,V8,4.6,220,4500,290,3250,four wheel drive,4-speed automatic,gas,regular unleaded,25,14,13/17 MPG,325.0/425.0 mi.,America/United States,Full-size pickup truck,10th gen
9737,Ford,F-150,2000,Lariat,Lariat 4dr Extended Cab 4WD SB (4.6L 8cyl naturally aspired 4A),,Truck (Extended Cab),225.8,79.5,75.5,138.8,4611,V8,4.6,220,4500,290,3250,four wheel drive,4-speed automatic,gas,regular unleaded,25,14,13/17 MPG,325.0/425.0 mi.,America/United States,Full-size pickup truck,10th gen
896,Ford,F-150,2000,Harley-Davidson,Harley-Davidson 4dr Extended Cab SB (5.4L 8cyl naturally aspired 4A),,Truck (Extended Cab),225.9,79.3,72.7,138.5,4480,V8,5.4,260,4500,350,2500,rear wheel drive,4-speed automatic,gas,regular unleaded,25,15,13/18 MPG,325.0/450.0 mi.,America/United States,Full-size pickup truck,10th gen
1654,Ford,F-150,2000,SVT Lightning,SVT Lightning 2dr Regular Cab SB (5.4L 8cyl S/C 4A),,Truck (Regular Cab),208,79.1,70.9,119.8,4670,V8,5.4,360,4750,440,3000,rear wheel drive,4-speed automatic,gas,regular unleaded,24.5,13,12/15 MPG,294.0/367.5 mi.,America/United States,Full-size pickup truck,10th gen
7558,Ford,F-150,1995,Special,Special 2dr Regular Cab 4WD SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/17 MPG,485.8/589.9 mi.,America/United States,Full-size pickup truck,9th gen
7557,Ford,F-150,1995,Special,Special 2dr Regular Cab 4WD LB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),213.3,79,71,133,3982,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,37.2,15,14/17 MPG,520.8/632.4 mi.,America/United States,Full-size pickup truck,9th gen
7555,Ford,F-150,1995,Special,Special 2dr Regular Cab LB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),213.3,79,71,133,3982,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,37.2,15,14/18 MPG,520.8/669.6 mi.,America/United States,Full-size pickup truck,9th gen
7556,Ford,F-150,1995,Special,Special 2dr Regular Cab SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,18.2,15,14/18 MPG,254.8/327.6 mi.,America/United States,Full-size pickup truck,9th gen
7599,Ford,F-150,1995,Eddie Bauer,Eddie Bauer 2dr Regular Cab 4WD SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/17 MPG,485.8/589.9 mi.,America/United States,Full-size pickup truck,9th gen
7592,Ford,F-150,1995,Eddie Bauer,Eddie Bauer 2dr Regular Cab LB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),213.3,79,71,133,3982,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,37.2,15,14/18 MPG,520.8/669.6 mi.,America/United States,Full-size pickup truck,9th gen
7593,Ford,F-150,1995,Eddie Bauer,Eddie Bauer 2dr Regular Cab SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,18.2,15,14/18 MPG,254.8/327.6 mi.,America/United States,Full-size pickup truck,9th gen
7594,Ford,F-150,1995,Eddie Bauer,Eddie Bauer 2dr Regular Cab SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,18.2,15,14/18 MPG,254.8/327.6 mi.,America/United States,Full-size pickup truck,9th gen
7598,Ford,F-150,1995,Eddie Bauer,Eddie Bauer 2dr Regular Cab 4WD LB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),213.3,79,71,133,3982,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,37.2,15,14/17 MPG,520.8/632.4 mi.,America/United States,Full-size pickup truck,9th gen
7600,Ford,F-150,1995,Eddie Bauer,Eddie Bauer 2dr Regular Cab 4WD SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/17 MPG,485.8/589.9 mi.,America/United States,Full-size pickup truck,9th gen
6948,Ford,F-150,1995,XLT,XLT 2dr Regular Cab 4WD LB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),213.3,79,71,133,3982,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,37.2,15,14/17 MPG,520.8/632.4 mi.,America/United States,Full-size pickup truck,9th gen
6951,Ford,F-150,1995,XLT,XLT 2dr Regular Cab 4WD SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/17 MPG,485.8/589.9 mi.,America/United States,Full-size pickup truck,9th gen
6952,Ford,F-150,1995,XLT,XLT 2dr Regular Cab 4WD SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/17 MPG,485.8/589.9 mi.,America/United States,Full-size pickup truck,9th gen
7627,Ford,F-150,1995,XLT,XLT 2dr Regular Cab LB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),213.3,79,71,133,3982,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,37.2,15,14/18 MPG,520.8/669.6 mi.,America/United States,Full-size pickup truck,9th gen
6942,Ford,F-150,1995,XLT,XLT 2dr Regular Cab SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,18.2,15,14/18 MPG,254.8/327.6 mi.,America/United States,Full-size pickup truck,9th gen
6943,Ford,F-150,1995,XLT,XLT 2dr Regular Cab SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,18.2,15,14/18 MPG,254.8/327.6 mi.,America/United States,Full-size pickup truck,9th gen
7613,Ford,F-150,1995,XL,XL 2dr Regular Cab 4WD SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/17 MPG,485.8/589.9 mi.,America/United States,Full-size pickup truck,9th gen
7612,Ford,F-150,1995,XL,XL 2dr Regular Cab 4WD LB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),213.3,79,71,133,3982,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,37.2,15,14/17 MPG,520.8/632.4 mi.,America/United States,Full-size pickup truck,9th gen
7614,Ford,F-150,1995,XL,XL 2dr Regular Cab 4WD SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/17 MPG,485.8/589.9 mi.,America/United States,Full-size pickup truck,9th gen
7601,Ford,F-150,1995,XL,XL 2dr Regular Cab LB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),213.3,79,71,133,3982,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,37.2,15,14/18 MPG,520.8/669.6 mi.,America/United States,Full-size pickup truck,9th gen
7605,Ford,F-150,1995,XL,XL 2dr Regular Cab SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,18.2,15,14/18 MPG,254.8/327.6 mi.,America/United States,Full-size pickup truck,9th gen
7604,Ford,F-150,1995,XL,XL 2dr Regular Cab SB (4.9L 6cyl naturally aspired 5M),,Truck (Regular Cab),197.1,79,71,116.8,3886,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,18.2,15,14/18 MPG,254.8/327.6 mi.,America/United States,Full-size pickup truck,9th gen
7554,Ford,F-150,1995,Special,Special 2dr Extended Cab SB (4.9L 6cyl naturally aspired 5M),,Truck (Extended Cab),219.1,79,71.9,138.8,4186,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/18 MPG,485.8/624.6 mi.,America/United States,Full-size pickup truck,9th gen
7552,Ford,F-150,1995,Special,Special 2dr Extended Cab LB (4.9L 6cyl naturally aspired 5M),,Truck (Extended Cab),235.3,79,74,155,4316,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,37.2,15,14/18 MPG,520.8/669.6 mi.,America/United States,Full-size pickup truck,9th gen
7590,Ford,F-150,1995,Eddie Bauer,Eddie Bauer 2dr Extended Cab SB (4.9L 6cyl naturally aspired 5M),,Truck (Extended Cab),219.1,79,71.9,138.8,4186,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/18 MPG,485.8/624.6 mi.,America/United States,Full-size pickup truck,9th gen
7589,Ford,F-150,1995,Eddie Bauer,Eddie Bauer 2dr Extended Cab LB (4.9L 6cyl naturally aspired 5M),,Truck (Extended Cab),235.3,79,74,155,4316,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,37.2,15,14/18 MPG,520.8/669.6 mi.,America/United States,Full-size pickup truck,9th gen
7591,Ford,F-150,1995,Eddie Bauer,Eddie Bauer 2dr Extended Cab SB (4.9L 6cyl naturally aspired 5M),,Truck (Extended Cab),219.1,79,71.9,138.8,4186,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/18 MPG,485.8/624.6 mi.,America/United States,Full-size pickup truck,9th gen
7596,Ford,F-150,1995,Eddie Bauer,Eddie Bauer 2dr Extended Cab 4WD SB (4.9L 6cyl naturally aspired 5M),,Truck (Extended Cab),219.1,79,71.9,138.8,4186,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/17 MPG,485.8/589.9 mi.,America/United States,Full-size pickup truck,9th gen
7595,Ford,F-150,1995,Eddie Bauer,Eddie Bauer 2dr Extended Cab 4WD LB (4.9L 6cyl naturally aspired 5M),,Truck (Extended Cab),235.3,79,74,155,4316,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,37.2,15,14/17 MPG,520.8/632.4 mi.,America/United States,Full-size pickup truck,9th gen
7597,Ford,F-150,1995,Eddie Bauer,Eddie Bauer 2dr Extended Cab 4WD SB (4.9L 6cyl naturally aspired 5M),,Truck (Extended Cab),219.1,79,71.9,138.8,4186,I6,4.9,145,3400,265,2000,four wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/17 MPG,485.8/589.9 mi.,America/United States,Full-size pickup truck,9th gen
7623,Ford,F-150,1995,XLT,XLT 2dr Extended Cab LB (4.9L 6cyl naturally aspired 5M),,Truck (Extended Cab),235.3,79,74,155,4316,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,37.2,15,14/18 MPG,520.8/669.6 mi.,America/United States,Full-size pickup truck,9th gen
7624,Ford,F-150,1995,XLT,XLT 2dr Extended Cab SB (4.9L 6cyl naturally aspired 5M),,Truck (Extended Cab),219.1,79,71.9,138.8,4186,I6,4.9,145,3400,265,2000,rear wheel drive,5-speed manual,gas,regular unleaded,34.7,15,14/18 MPG,485.8/624.6 mi.,America/United States,Full-size pickup truck,9th gen
